X,Y
-0.19152411125729582,-0.14141765816296517
-0.17350794023459526,-0.14849840534570605
-0.15531888379775113,-0.15534834071093095
-0.1369613414040836,-0.1619690778064782
-0.11843971251091318,-0.1683622301801863
-0.09975839657555993,-0.17452941137989364
-0.08092179305534464,-0.18047223495343878
-0.06193430140758746,-0.18619231444866013
-0.04280032108960883,-0.19169126341339607
-0.023524251558729076,-0.19697069539548512
-0.004110492272268674,-0.2020322239427657
0.015436557312452187,-0.2068774626030763
0.0351124977381129,-0.2115080249242553
0.05491292954739329,-0.21592552445414112
0.07483345328297285,-0.22013157474057246
0.09486966948753144,-0.2241277893313875
0.11501717870374817,-0.22791578177442468
0.13527158147430327,-0.2314971656175227
0.15562847834187604,-0.23487355440851987
0.17608346984914616,-0.23804656169525457
0.19663215653879323,-0.24101780102556525
0.21727013895349687,-0.24378888594729048
0.23799301763593686,-0.24636143000826877
0.25879639312879266,-0.24873704675633826
0.27967586597474375,-0.25091734973933755
0.30062703671647023,-0.2529039525051054
0.3216455058966513,-0.25469846860147977
0.3427268740579667,-0.25630251157629935
0.36386674174309613,-0.2577176949774027
0.38506070949471916,-0.2589456323526281
0.40630437785551543,-0.25998793724981395
0.4275933473681645,-0.26084622321679884
0.4489232185753463,-0.26152210380142116
0.47028959201973985,-0.2620171925515194
0.4916880682440253,-0.26233310301493196
0.5131142477908823,-0.26247144873949735
0.53456373120299,-0.2624338432730539
0.5560321190230284,-0.2622219001634402
0.577515011793677,-0.2618372329584946
0.5990080100576156,-0.2612814552060558
0.6205067143575235,-0.2605561804539617
0.6420067252360807,-0.2596630222500513
0.6635036432359668,-0.2586035941421628
0.6849930688998612,-0.2573795096781347
0.7064706027704433,-0.25599238240580546
0.7279318453903932,-0.2544438258730135
0.7493723973023904,-0.2527354536275973
0.7707878590491142,-0.25086887921739526
0.7921738311732445,-0.24884571619024584
0.8135259142174613,-0.24666757809398765
0.8348397087244438,-0.24433607847645886
0.8561108152368714,-0.24185283088549808
0.877334834297424,-0.2392194488689437
0.8985073664487814,-0.2364375459746343
0.9196240122336227,-0.23350873575040818
0.9406803721946284,-0.23043463174410397
0.9616720468744772,-0.22721684750355992
0.9825946368158494,-0.22385699657661462
1.0034437425614244,-0.22035669251110646
1.0242149646538814,-0.2167175488548738
1.044903903635901,-0.21294117915575525
1.0655061600501614,-0.2090291969615892
1.0860173344393433,-0.20498321582021398
1.1064330273461265,-0.2008048492794683
1.1267488393131901,-0.19649571088719037
1.1469603708832137,-0.19205741419121877
1.167063222598877,-0.18749157273939196
1.1870529950028599,-0.1827998000795483
1.2069252886378412,-0.17798370975952627
1.226675704046502,-0.1730449153271644
1.2462998417715205,-0.16798503033030093
1.265793302355577,-0.16280566831677454
1.2851516863413512,-0.15750844283442367
1.3043705942715225,-0.1520949674310866
1.3234456266887702,-0.14656685565460192
1.3423723841357749,-0.14092572105280796
1.3611464671552151,-0.13517317717354332
1.379763476289771,-0.12931083756464634
1.3982190120821225,-0.12334031577395553
1.4165086750749485,-0.1172632253493093
1.4346280658109296,-0.11108117983854612
1.4525727848327443,-0.1047957927895044
1.4703384326830724,-0.09840867775002277
1.4879206099045947,-0.09192144826793934
1.5053149170399895,-0.08533571789109295
1.5225169546319373,-0.07865310016732162
1.5395223232231168,-0.07187520864446426
1.5563266233562094,-0.06500365687035893
1.5729254555738925,-0.05804005839284439
1.5893144204188467,-0.050986026759758815
1.6054891184337523,-0.04384317551894072
1.6214451501612877,-0.03661311821822884
1.6371781161441339,-0.029297468405461213
1.652683616924969,-0.02189783962847669
1.6679572530464737,-0.01441584543511329
1.6829946250513266,-0.006853099373209853
1.6977913334822088,0.0007887850093954152
1.712342978881799,0.008508194164863897
1.7266451617927774,0.01630351454535739
1.7406934827578222,0.024173132603037106
1.7544835423196146,0.03211543479006497
1.7680109410208333,0.04012880755860214
1.7812712794041594,0.048211637360810494
1.7942601580122701,0.056362310648851374
1.8069731773878472,0.06457921387488652
1.8194059380735694,0.07286073349107725
1.8315540406121158,0.08120525594958534
1.8434130855461668,0.08961116770257212
1.8549786734184022,0.09807685520219936
1.866246404771501,0.10660070490062841
1.8772118801481426,0.115181103250021
1.8878707000910078,0.12381643670253845
1.8982184651427756,0.13250509171034264
1.9082507758461251,0.1412454547255948
1.9179632327437368,0.15003591220045676
1.9273514363782895,0.15887485058708967
1.9364109872924633,0.16776065633765552
1.9451374860289383,0.17669171590431568
1.9535265331303933,0.18566641573923168
1.961573729139508,0.19468314229456496
1.9692746745989624,0.20374028202247738
1.9766249700514358,0.21283622137513017
1.983620216039608,0.22196934680468505
1.990256013106159,0.23113804476330368
1.9965280331900608,0.24034071454878708
2.0024347237611613,0.24957625483318363
2.007978137802087,0.2588442129933505
2.013160569257955,0.26814417976018023
2.017984312073876,0.2774757458645638
2.0224516601949665,0.28683850203739364
2.0265649075663403,0.29623203900956113
2.0303263481331117,0.3056559475119583
2.033738275840395,0.3151098182754768
2.0368029846333053,0.32459324203100853
2.039522768456957,0.33410580950944535
2.041899921256463,0.343647111441679
2.0439367369769395,0.3532167385586012
2.045635509563499,0.36281428159110385
2.046998532961257,0.37243933127007856
2.048028101115328,0.3820914783264175
2.0487265079708252,0.3917703134910121
2.049096047472865,0.40147542749475446
2.049139013566559,0.41120641106853606
2.0488577001970243,0.42096285494324903
2.048254401309374,0.4307443498497849
2.0473314108487224,0.44055048651903583
2.046091022760183,0.45038085568189307
2.044535530988872,0.4602350480692489
2.0426672294799033,0.47011265441199485
2.0404884121783904,0.4800132654410231
2.0380013730294486,0.4899364718872249
2.035208405978191,0.4998818644814924
2.0321118049697335,0.5098490339547173
2.0287138639491893,0.5198375710377915
2.025016876861674,0.5298470664616065
2.0210231376523002,0.5398771109570546
2.0167349402661836,0.5499272952550275
2.012154578648438,0.5599972100864165
2.007284346744178,0.5700864461821138
2.0021265384985183,0.580194594273011
1.9966834478565727,0.5903212450900004
1.9909573687634554,0.6004659893639731
1.9849505951642812,0.6106284178258214
1.9786654210041648,0.6208081212064368
1.9721041402282196,0.6310046902367114
1.965269046781561,0.6412177156475367
1.9581624346093023,0.6514467881698048
1.950786597656559,0.6616914985344073
1.9431438298684443,0.671951437472236
1.9352364251900733,0.6822261957141826
1.9270666775665612,0.6925153639911391
1.9186368809430197,0.7028185330339976
1.9099493292645664,0.7131352935736491
1.9010063164763134,0.7234652363409861
1.8918101365233757,0.7338079520669001
1.8823630833508673,0.7441630314822829
1.8726674509039039,0.7545300653180265
1.8627255331275985,0.7649086443050221
1.8525396239670662,0.7752983591741623
1.8421120173674201,0.7856988006563387
1.8314450072737767,0.7961095594824427
1.820540887631249,0.8065302263833665
1.8094019523849512,0.8169603920900014
1.7980304954799984,0.8273996473332403
1.786428810861504,0.8378475828439738
1.7745991924745839,0.848303789353094
1.7625439342643507,0.8587678575914932
1.7502653301759203,0.8692393782900627
1.7377656741544059,0.8797179421796943
1.7250472601449225,0.8902031399912801
1.712112382092584,0.9006945624557121
1.6989633339425052,0.9111918003038811
1.6856024096398001,0.9216944442666798
1.6720319031295836,0.9322020850749999
1.6582541083569695,0.9427143134597333
1.6442713192670726,0.9532307201517712
1.6300858298050074,0.963750895882006
1.6156999339158875,0.9742744313813289
1.601115925544827,0.9848009173806326
1.5863360986369421,0.9953299446108081
1.5713627471373457,1.0058611038027472
1.5561981649911525,1.0163939856873425
1.5408446461434762,1.026928180995485
1.5253044845394326,1.0374632804580668
1.5095799741241351,1.0479988748059799
1.4936734088426977,1.058534554770115
1.4775870826402355,1.069069911081366
1.4613232894618629,1.0796045344706224
1.444884323252694,1.0901380156687777
1.428272477957843,1.1006699454067228
1.4114900475224246,1.1111999144153504
1.3945393258915528,1.121727513425551
1.3774226070103428,1.1322523331682175
1.3601421848239084,1.142773964374241
1.342700353277362,1.1532919977745135
1.3250994063158217,1.163806024099927
1.3073416378843998,1.1743156340813732
1.2894293419282108,1.1848204184497437
1.2713648123923682,1.195319967935931
1.2531503432219884,1.2058138732708261
1.2347882283621847,1.2163017251853212
1.2162807617580706,1.226783114410308
1.1976302373547623,1.2372576316766783
1.1788389490973727,1.2477248677153239
1.1599091909310169,1.258184413257136
1.140843256800808,1.2686358590330076
1.1216434406518623,1.2790787957738299
1.1023120364292933,1.2895128142104946
1.0828513380782152,1.2999375050738933
1.0632636395437414,1.3103524590949187
1.0435512347709885,1.3207572670044616
1.0237164177050697,1.3311515195334143
1.0037614822910987,1.341534807412668
0.9836887224741906,1.3519067213731164
0.96350043219946,1.3622668521456487
0.9431989054120212,1.3726147904611583
0.922786436056988,1.3829501270505362
0.902265318079474,1.3932724526446751
0.8816378454245959,1.403581357974466
0.8609063120374667,1.4138764337708012
0.8400730118632007,1.4241572707645718
0.8191402388469119,1.4344234596866712
0.7981102869337156,1.4446745912679892
0.776985450068726,1.4549102562394187
0.7557680221970569,1.4651300453318514
0.7344602972638223,1.4753335492761788
0.7130645692141381,1.4855203588032935
0.691583131993118,1.4956900646440863
0.6700182933998519,1.505842258864908
0.6483752982763799,1.5159768166494316
0.6266659443954758,1.5260942448534627
0.6049029161843874,1.5361951358021877
0.5830988980703609,1.546280081820794
0.5612665744806464,1.5563496752344685
0.5394186298424909,1.5664045083683964
0.5175677485831427,1.576445173547766
0.4957266151298482,1.5864722630977635
0.47390791390985765,1.5964863693435754
0.45212432935041785,1.606488084610388
0.43038854587877695,1.6164780012233884
0.40871324792218183,1.6264567115077635
0.387111119907882,1.6364248077886996
0.36559484626312483,1.6463828823913829
0.3441771114151582,1.6563315276410007
0.3228705997912296,1.6662713358627401
0.30168799581858774,1.6762028993817868
0.28064198392448025,1.6861268105233274
0.25974524853615527,1.6960436616125496
0.23901047408085974,1.7059540449746395
0.21845034498584295,1.7158585529347838
0.1980775456783525,1.7257577778181685
0.17790476058563592,1.7356523119499807
0.15794467413494093,1.7455427476554086
0.13820997075351624,1.7554296772596363
0.11871333486860967,1.7653136930878517
0.09946745090746903,1.7751953874652417
0.08048500329734123,1.7850753527169934
0.061778676465475905,1.7949541811682919
0.043361154839120314,1.8048324651443248
0.025245122845522223,1.8147107969702785
0.007443264911929096,1.8245897689713402
-0.010031734534409822,1.8344699734726961
-0.027167191066247348,1.8443520027995322
-0.043950420256336206,1.8542364492770373
-0.06036873767742702,1.8641239052303957
-0.07640945890227263,1.8740149629847953
-0.09205989950362486,1.8839102148654225
-0.10730737505423682,1.8938102531974648
-0.12213920112685903,1.9037156703061064
-0.13654269329424412,1.9136270585165367
-0.15050516712914436,1.9235450101539406
-0.16401393820431204,1.933470117543506
-0.17705632209249852,1.943402973010419
-0.189619634366456,1.9533441688798656
-0.2016911905989368,1.9632942974770335
-0.21325830636269358,1.9732539511271092
-0.22430829723047702,1.9832237221552789
-0.23482847877503996,1.993204202886729
-0.24480616656913448,2.0031959856466477
-0.25422867618551276,2.01319966276022
-0.26308332319692634,2.0232158265526334
-0.2713574231761277,2.033245069349074
-0.2790382916958688,2.043287983474729
-0.2861132443289017,2.053345161254785
-0.2925695966479783,2.063417195014428
-0.29839466422585076,2.0735046770788452
-0.3035757626352711,2.0836081997732236
-0.3081002074489918,2.0937283554227504
-0.3119553142397643,2.10386573635261
-0.315128398580341,2.1140209348879906
-0.31760677604347376,2.1241945433540788
-0.31937776220191494,2.134387154076062
-0.32042867262841623,2.1445993593791255
-0.320747118027909,2.1548317487084523
-0.32033218236878463,2.1650847995490436
-0.31919785379447646,2.175358843945673
-0.3173591165195221,2.1856542042230935
-0.3148309547584591,2.1959712027060605
-0.31162835272582495,2.2063101617193297
-0.30776629463615757,2.216671403587656
-0.30325976470399424,2.227055250635792
-0.2981237471438725,2.237462025188497
-0.2923732261703302,2.2478920495705235
-0.2860231859979049,2.258345646106627
-0.2790886108411339,2.268823137121562
-0.271584484914555,2.279324844940084
-0.2635257924327057,2.2898510918869492
-0.25492751761012367,2.3004022002869102
-0.24580464466134672,2.3109784924647245
-0.23617215780091216,2.321580290745146
-0.2260450412433572,2.33220791745293
-0.21543827920322015,2.342861694912831
-0.2043668558950383,2.3535419454496043
-0.19284575553334932,2.364248991388006
-0.1808899623326901,2.3749831550527896
-0.1685144605075995,2.385744758768711
-0.1557342342726142,2.3965341248605245
-0.14256426784227214,2.407351575652987
-0.1290195454311101,2.4181974334708514
-0.11511505125366717,2.429072020638874
-0.10086576952447938,2.4399756594818087
-0.08628668445808615,2.450908672324412
-0.07139278026902293,2.4618713814914384
-0.05619904117182952,2.4728641093076424
-0.04072045138104119,2.48388717809778
-0.024971995111196466,2.494940910186606
-0.008968656576834492,2.506025627898875
0.007274580007509683,2.5171416535593423
0.023742730427297312,2.528289309492762
0.04042081046798961,2.539468918023891
0.0572938359150513,2.550680801477483
0.07434682255394362,2.5619252821782945
0.0915647861701279,2.573202682451078
0.10893274254906889,2.584513324620591
0.12643570747622643,2.5958575310115877
0.14405869673706573,2.607235623948823
0.1617867261170475,2.618647925757052
0.17960481140163337,2.6300947587610297
0.19749796837628797,2.641576445285512
0.21545121282647262,2.653093307655253
0.23344956053764818,2.664645668195007
0.25147802729528,2.6762338492295306
0.26952162888482756,2.6878581730835776
0.2875653810917561,2.699518962081905
0.30559429970152696,2.7112165385492664
0.32359340049960067,2.722951224810416
0.3415476992714426,2.734723343190111
0.3594422118025138,2.7465332160131055
0.3772619538782754,2.758381165604153
0.3949919412841923,2.7702675142880113
0.41261718980572437,2.782192584389432
0.4301227152283369,2.794156698233174
0.4474935333374906,2.8061601781439913
0.46471705888940884,2.8182032105413146
0.4817903025233663,2.830285438223287
0.49871267384939677,2.8424063680827274
0.5154835824775329,2.854565507012455
0.5321024380178122,2.8667623619052898
0.5485686500802676,2.878996439654051
0.5648816282749319,2.8912672471515557
0.5810407822118429,2.903574291290626
0.5970455215010319,2.9159170789640787
0.6128952557525363,2.928295117064735
0.6285893945763891,2.9407079124854136
0.6441273475826235,2.9531549721189325
0.6595085243812765,2.9656358028581136
0.6747323345823814,2.9781499115957732
0.6897981877959715,2.990696805224732
0.7047054936320833,3.0032759906378095
0.7194536617007495,3.0158869747278243
0.7340421016120064,3.0285292643875956
0.7484702229758876,3.0412023665099435
0.7627374354024263,3.0539057879876856
0.7768431485016593,3.066639035713643
0.7907867718836199,3.0794016165806344
0.8045677151583415,3.0921930374814774
0.8181853879358606,3.1050128053089945
0.8316391998262097,3.1178604269560006
0.8449285604394257,3.1307354093153186
0.858052879385541,3.1436372592797674
0.8710115662745901,3.156565483742164
0.8838040307166091,3.169519589595329
0.8964296823216311,3.182499083732083
0.9088879306996904,3.1955034730452416
0.9211781854608231,3.208532264427628
0.9332998562150613,3.2215849647720587
0.9452523525724417,3.234661080971355
0.9570350841429978,3.2477601199183352
0.9686474605367631,3.2608815885058173
0.9800888913637741,3.274024993626623
0.9913587862340639,3.2871898421735692
1.002456554757667,3.3003756410394764
1.0133816065446186,3.3135818971171638
1.0241333512049526,3.326808117299451
1.0347111983487032,3.3400538084791562
1.0451145575859055,3.3533184775490983
1.055342838526594,3.3666016314020983
1.0653954507808028,3.379902776930974
1.0752718039585667,3.3932214210285463
1.0849713076699192,3.4065570705876316
1.0944933715248961,3.419909232501052
1.1038374051335316,3.4332774136616258
1.1130028181058589,3.446661120962171
1.1219890200519143,3.460059861295508
1.1307954205817308,3.473473141554456
1.139421429305344,3.4869004686318346
1.1478664558327873,3.500341349420462
1.1561299097740958,3.513795290813158
1.164211200739304,3.527261799702743
1.1721097383384464,3.540740382982034
1.179824932181557,3.554230547543851
1.187356191878671,3.5677318002810146
1.194702927039822,3.5812436480863417
1.2018645472750453,3.594765597852654
1.2088404621943747,3.608297156472769
1.215630081407845,3.6218378308395067
1.2222328145254908,3.635387127845686
1.2286480711573464,3.6489445528196303
1.2348752609134457,3.66250927941635
1.2409137934038246,3.676079741283898
1.246763078238516,3.689654271942533
1.2524225250275556,3.7032312049125164
1.2578915433809772,3.716808873714105
1.263169542908815,3.730385611867558
1.2682559332211045,3.7439597528931374
1.2731501239278793,3.7575296303111028
1.277851524639174,3.771093577641712
1.2823595449650234,3.7846499284052255
1.2866735945154617,3.798197016121902
1.2907930829005234,3.811733174312
1.2947174197302431,3.8252567364957835
1.298446014614655,3.838766036193506
1.301978277163794,3.852259406925432
1.3053136169876938,3.8657351822118184
1.3084514436963899,3.8791916955729255
1.311391166899916,3.892627280529013
1.3141321962083066,3.9060402706003403
1.316673941231597,3.9194289993071654
1.3190158115798205,3.9327918001697495
1.3211572168630124,3.946127006708351
1.323097566691207,3.959432952443232
1.3248362706744388,3.9727079708946498
1.3263727384227413,3.9859503955828632
1.3277063795461508,3.999158560028133
1.3288366036547004,4.012330797750719
1.3297628203584249,4.025465442270879
1.330484439267359,4.038560827108875
1.3310008699915368,4.051615285784965
1.3313115221409926,4.064627151819408
1.3314158053257612,4.077594758732466
1.3313131291558775,4.090516440044395
1.3310029032413762,4.103390529275458
1.3304845371922904,4.116215359945913
1.3297574406186552,4.128989265576018
1.3288210231305055,4.141710579686033
1.327674694337875,4.154377635796221
1.3263178638507989,4.166988767426836
1.3247499412793113,4.179542308098142
1.3229703362334473,4.192036591330396
1.3209784583232402,4.20446995064386
1.318773717158725,4.216840719558791
1.3163555223499368,4.229147231595448
1.313723283506909,4.2413878202740944
